isBadBuy,VehYear,VehicleAge,WheelTypeID,VehOdo,MMRAcquisitionAuctionAveragePrice,MMRAcquisitionAuctionCleanPrice,MMRAcquisitionRetailAveragePrice,MMRAcquisitonRetailCleanPrice,MMRCurrentAuctionAveragePrice,MMRCurrentAuctionCleanPrice,MMRCurrentRetailAveragePrice,MMRCurrentRetailCleanPrice,BYRNO,VehBCost,IsOnlineSale,WarrantyCost,aAuction,aMake,aModel,aTrim,aSubModel,aColor,aTransmission,aWheelType,aNationality,aSize,aTopThreeAmericanName,aPRIMEUNIT,aAUCGUART,aVNZIP1,aVNST
FALSE,0.999,0.22222,0.5,0.56553,0.19929,0.21319,0.26095,0.25944,0.17289,0.1917,0.2531,0.25549,0.00837,0.14735,0,0.16204,a3,a10,a60,a11,a4,a1,a1,a2,a2,a1,a2,a1,a1,a19,a14
FALSE,0.99801,0.44444,0.5,0.70726,0.19834,0.25087,0.27787,0.30707,0.19218,0.23552,0.29713,0.31158,0.00837,0.18727,0,0.20045,a3,a10,a36,a11,a118,a7,a1,a2,a2,a10,a2,a1,a1,a19,a14
FALSE,0.99801,0.44444,0.25,0.71287,0.12497,0.14634,0.18385,0.2045,0.06629,0.076589,0.1795,0.17788,0.00837,0.10865,0,0.20045,a3,a2,a3,a3,a4,a2,a1,a1,a2,a1,a2,a1,a1,a19,a14
FALSE,0.99751,0.55556,0.5,0.70353,0.11063,0.13704,0.18825,0.20009,0.10167,0.12941,0.18283,0.22853,0.00837,0.10513,0,0.16578,a3,a3,a5,a38,a110,a2,a1,a2,a2,a3,a3,a1,a1,a19,a14
FALSE,0.99751,0.55556,0.5,0.75978,0.15749,0.18997,0.2458,0.2605,0.16612,0.19122,0.24775,0.26516,0.00837,0.17902,0,0.096426,a3,a7,a13,a11,a4,a2,a1,a2,a3,a1,a1,a1,a1,a19,a14
FALSE,0.99801,0.44444,0.5,0.67552,0.18456,0.21677,0.26778,0.28779,0.17838,0.21197,0.24982,0.27804,0.00837,0.16528,0,0.26327,a3,a8,a17,a12,a48,a2,a1,a2,a2,a4,a4,a1,a1,a19,a14
FALSE,0.99751,0.55556,0.25,0.76548,0.19078,0.21886,0.26397,0.28251,0.17793,0.20638,0.24573,0.27261,0.00837,0.18067,0,0.20045,a3,a8,a68,a12,a66,a1,a1,a1,a2,a6,a4,a1,a1,a19,a14
FALSE,0.99701,0.66667,0.5,0.67652,0.10996,0.14127,0.18324,0.2086,0.11013,0.13443,0.17743,0.19597,0.00837,0.14735,0,0.26327,a3,a14,a45,a20,a36,a4,a1,a2,a2,a4,a4,a1,a1,a19,a14
TRUE,0.99701,0.66667,0.25,0.61925,0.27137,0.31705,0.34721,0.36237,0.26034,0.2996,0.33728,0.36175,0.00837,0.23148,0,0.16965,a3,a7,a308,a31,a434,a4,a1,a1,a3,a2,a1,a1,a1,a19,a14
FALSE,0.99751,0.55556,0.5,0.42167,0.077627,0.10288,0.15366,0.17444,0.10198,0.11525,0.16917,0.17498,0.00837,0.11744,0,0.092425,a3,a12,a83,a18,a393,a5,a1,a2,a1,a3,a1,a1,a1,a19,a14
FALSE,0.99652,0.77778,0.5,0.57443,0.087005,0.12,0.14545,0.16774,0.071525,0.096096,0.13603,0.15416,0.00837,0.12096,0,0.21512,a3,a18,a64,a30,a196,a12,a1,a2,a2,a1,a4,a1,a1,a19,a14
FALSE,0.99801,0.44444,0.5,0.69807,0.23285,0.26572,0.31599,0.33607,0.22126,0.25475,0.29918,0.323,0.00837,0.17847,0,0.20045,a3,a2,a122,a11,a4,a4,a1,a2,a2,a8,a2,a1,a1,a19,a14
FALSE,0.99701,0.66667,0.5,0.49812,0.080455,0.11617,0.14793,0.17338,0.094368,0.12944,0.15507,0.18723,0.00837,0.12096,0,0.1227,a3,a8,a105,a51,a152,a7,a1,a2,a2,a1,a4,a1,a1,a19,a14
FALSE,0.99851,0.33333,0.5,0.67369,0.19212,0.21202,0.26827,0.27976,0.18829,0.20806,0.27257,0.28131,0.99989,0.14295,0,0.27887,a3,a8,a84,a12,a418,a2,a1,a2,a2,a5,a4,a1,a1,a19,a14
FALSE,0.99652,0.77778,0.5,0.54224,0.14204,0.15991,0.22764,0.23979,0.10117,0.1395,0.18181,0.20881,0.99989,0.11216,0,0.56148,a3,a8,a21,a12,a19,a2,a1,a2,a2,a5,a4,a1,a1,a19,a14
FALSE,0.99701,0.66667,0.5,0.39677,0.11296,0.15481,0.18265,0.21125,0.10696,0.14973,0.18897,0.22973,0.99989,0.12096,0,0.13003,a3,a2,a3,a7,a8,a4,a1,a2,a2,a1,a2,a1,a1,a19,a14
TRUE,0.99851,0.33333,0.5,0.5255,0.22538,0.24895,0.29258,0.31199,0.20814,0.23658,0.27339,0.29718,0.99989,0.17594,0,0.22713,a3,a8,a17,a12,a48,a2,a1,a2,a2,a4,a4,a1,a1,a19,a14
FALSE,0.99851,0.33333,0.5,0.63239,0.22538,0.24895,0.29258,0.31199,0.22493,0.24746,0.29703,0.31367,0.99989,0.15175,0,0.26327,a3,a8,a17,a12,a48,a2,a1,a2,a2,a4,a4,a1,a1,a19,a14
FALSE,0.99801,0.44444,0.5,0.55825,0.17088,0.19048,0.2424,0.25922,0.16914,0.18932,0.24296,0.24514,0.99989,0.13636,0,0.16204,a3,a2,a3,a3,a3,a8,a1,a2,a2,a1,a2,a1,a1,a19,a14
FALSE,0.99751,0.55556,0.5,0.43637,0.12886,0.16731,0.19816,0.23073,0.099602,0.14043,0.17254,0.21178,0.99989,0.13196,0,0.1227,a3,a8,a105,a51,a152,a2,a1,a2,a2,a1,a4,a1,a1,a19,a14
FALSE,0.99851,0.33333,0.5,0.63438,0.201,0.22828,0.27963,0.28791,0.19319,0.21875,0.26262,0.27829,0.99989,0.14735,0,0.13844,a3,a8,a105,a12,a48,a2,a1,a2,a2,a1,a4,a1,a1,a19,a14
FALSE,0.99801,0.44444,0.5,0.71556,0.18073,0.21721,0.27111,0.29753,0.16922,0.20543,0.25558,0.29112,0.99989,0.14295,0,0.23513,a3,a2,a12,a11,a12,a8,a1,a2,a2,a5,a2,a1,a1,a19,a14
FALSE,0.99851,0.33333,0.25,0.71876,0.3752,0.40663,0.4479,0.46112,0.37837,0.43821,0.45258,0.49545,0.99989,0.21993,0,0.26967,a3,a16,a104,a21,a432,a4,a1,a1,a2,a6,a2,a1,a1,a19,a14
FALSE,0.99851,0.33333,0.5,0.46506,0.22538,0.24895,0.29258,0.31199,0.22916,0.25174,0.29872,0.31328,0.99989,0.17594,0,0.20005,a3,a8,a17,a12,a48,a8,a1,a2,a2,a4,a4,a1,a1,a19,a14
FALSE,0.99652,0.77778,0.5,0.58542,0.14812,0.18489,0.24478,0.28395,0.13342,0.16579,0.22198,0.25089,0.99989,0.12316,0,0.20205,a3,a8,a565,a11,a451,a6,a1,a2,a2,a12,a4,a1,a1,a19,a14
FALSE,0.99602,0.88889,0.5,0.38337,0.095207,0.11528,0.15251,0.15542,0.050977,0.075124,0.12157,0.14354,0.99989,0.092371,0,0.42971,a3,a8,a21,a12,a290,a4,a1,a2,a2,a5,a4,a1,a1,a19,a14
FALSE,0.99652,0.77778,0.5,0.31294,0.11192,0.14659,0.19675,0.23454,0.090728,0.11829,0.1707,0.19127,0.99989,0.11656,0,0.15764,a3,a8,a565,a11,a10,a4,a1,a2,a2,a12,a4,a1,a1,a19,a14
FALSE,0.99851,0.33333,0.5,0.47722,0.22538,0.24895,0.29258,0.31199,0.21026,0.23834,0.27318,0.30086,0.99989,0.17594,0,0.20005,a3,a8,a17,a12,a48,a4,a1,a2,a2,a4,a4,a1,a1,a19,a14
TRUE,0.99652,0.77778,0.5,0.57454,0.14369,0.18842,0.21666,0.25435,0.10685,0.13888,0.19542,0.21158,0.99989,0.15835,0,0.24113,a3,a3,a92,a29,a138,a2,a1,a2,a2,a6,a3,a1,a1,a19,a14
FALSE,0.99652,0.77778,0.5,0.67977,0.14204,0.15991,0.22764,0.23979,0.10117,0.1395,0.18181,0.20881,0.99989,0.098969,0,0.65644,a3,a8,a21,a12,a19,a2,a1,a2,a2,a5,a4,a1,a1,a19,a14
FALSE,0.99801,0.44444,0.5,0.31836,0.13135,0.16018,0.20003,0.22277,0.1332,0.16189,0.20394,0.22705,0.99989,0.12096,0,0.077621,a3,a8,a52,a12,a48,a4,a1,a2,a2,a3,a4,a1,a1,a19,a14
FALSE,0.99801,0.44444,0.25,0.64528,0.20478,0.22871,0.26947,0.2772,0.18874,0.22678,0.25778,0.28817,0.99989,0.13636,0,0.13844,a3,a8,a105,a27,a122,a4,a1,a1,a2,a1,a4,a1,a1,a19,a14
FALSE,0.99751,0.55556,0.5,0.31402,0.12886,0.16731,0.19816,0.23073,0.11094,0.15122,0.19012,0.20571,0.99989,0.13196,0,0.10163,a3,a8,a105,a51,a152,a6,a1,a2,a2,a1,a4,a1,a1,a19,a14
FALSE,0.99751,0.55556,0.5,0.36676,0.12886,0.16731,0.19816,0.23073,0.11998,0.16411,0.19133,0.22639,0.99989,0.12536,0,0.11123,a3,a8,a105,a51,a152,a2,a1,a2,a2,a1,a4,a1,a1,a19,a14
FALSE,0.99851,0.33333,0.5,0.75371,0.19212,0.21202,0.26827,0.27976,0.18829,0.20806,0.27257,0.28131,0.99989,0.12316,0,0.30435,a3,a8,a84,a12,a418,a2,a1,a2,a2,a5,a4,a1,a1,a19,a14
TRUE,0.999,0.22222,0.5,0.75245,0.21944,0.24575,0.32037,0.32944,0.21376,0.25022,0.31499,0.35183,0.99989,0.14955,0,0.30435,a3,a8,a84,a12,a319,a13,a1,a2,a2,a5,a4,a1,a1,a19,a14
FALSE,0.99751,0.55556,0.5,0.71271,0.18006,0.20912,0.26768,0.3022,0.1473,0.18514,0.21896,0.2617,0.99989,0.17594,0,0.30435,a3,a8,a84,a11,a84,a2,a1,a2,a2,a5,a4,a1,a1,a19,a14
FALSE,0.99851,0.33333,0.5,0.44449,0.22538,0.24895,0.29258,0.31199,0.22916,0.25174,0.29872,0.31328,0.99989,0.17594,0,0.20005,a3,a8,a17,a12,a48,a8,a1,a2,a2,a4,a4,a1,a1,a19,a14
FALSE,0.99751,0.55556,0.5,0.54763,0.12869,0.16669,0.19647,0.22887,0.11839,0.15966,0.19532,0.23489,0.00837,0.11436,0,0.13604,a3,a8,a105,a51,a152,a7,a1,a2,a2,a1,a4,a1,a1,a19,a14
FALSE,0.99851,0.33333,0.25,0.74932,0.24565,0.28267,0.31878,0.33957,0.23081,0.27125,0.30949,0.33798,0.00837,0.14735,0,0.28701,a3,a8,a37,a27,a94,a2,a1,a1,a2,a4,a4,a1,a1,a19,a14
FALSE,0.99851,0.33333,0.5,0.72956,0.23666,0.29466,0.34314,0.36114,0.23381,0.28701,0.34317,0.3701,0.00837,0.14295,0,0.079221,a3,a2,a2,a2,a76,a1,a1,a2,a2,a2,a2,a1,a1,a19,a14
TRUE,0.99701,0.66667,0.25,0.71595,0.11391,0.14724,0.19678,0.21592,0.1103,0.14284,0.22129,0.28145,0.00837,0.11436,0,0.21779,a3,a10,a60,a25,a131,a8,a1,a1,a2,a1,a2,a1,a1,a19,a14
FALSE,0.99801,0.44444,0.5,0.59006,0.096299,0.1184,0.16428,0.17268,0.084374,0.10093,0.15696,0.16582,0.00837,0.09413,0,0.071086,a3,a5,a109,a11,a4,a8,a1,a2,a1,a3,a1,a1,a1,a19,a14
FALSE,0.99652,0.77778,0.5,0.65061,0.092996,0.1248,0.15189,0.17434,0.068529,0.096801,0.12904,0.14819,0.00837,0.10293,0,0.24086,a3,a18,a64,a30,a196,a2,a1,a2,a2,a1,a4,a1,a1,a19,a14
TRUE,0.99602,0.88889,0.25,0.68399,0.10652,0.13332,0.18431,0.2052,0.11027,0.14246,0.1935,0.21879,0.00837,0.15868,0,0.27207,a3,a3,a92,a26,a168,a4,a1,a1,a2,a6,a3,a1,a1,a19,a14
FALSE,0.999,0.22222,0.5,0.54018,0.22443,0.24938,0.29898,0.30717,0.21536,0.24512,0.27904,0.30023,0.00837,0.18727,0,0.13604,a3,a2,a108,a7,a4,a4,a1,a2,a2,a1,a2,a1,a1,a19,a14
FALSE,0.999,0.22222,0.5,0.51352,0.21197,0.22885,0.30056,0.30015,0.20965,0.2279,0.29846,0.30235,0.00837,0.16143,0,0.10056,a3,a2,a34,a7,a72,a8,a1,a2,a2,a1,a2,a1,a1,a19,a14
FALSE,0.99751,0.55556,0.5,0.61046,0.12762,0.16102,0.20455,0.22969,0.11318,0.14827,0.1827,0.21343,0.00837,0.13636,0,0.26327,a3,a14,a45,a11,a4,a4,a1,a2,a2,a4,a4,a1,a1,a19,a14
TRUE,0.99851,0.33333,0.5,0.54435,0.13168,0.16115,0.21492,0.22212,0.13278,0.16243,0.20814,0.22261,0.00837,0.10953,0,0.071086,a3,a15,a47,a13,a4,a8,a1,a2,a1,a1,a1,a1,a1,a19,a14
FALSE,0.99701,0.66667,0.5,0.54466,0.17085,0.21965,0.23869,0.27672,0.17213,0.2079,0.23759,0.25664,0.00837,0.14735,0,0.21419,a3,a5,a111,a6,a51,a5,a2,a2,a1,a6,a1,a1,a1,a19,a14
FALSE,0.99801,0.44444,0.5,0.76632,0.16094,0.20378,0.2433,0.28019,0.16228,0.19759,0.23815,0.28476,0.20282,0.13064,0,0.21779,a3,a3,a32,a7,a239,a2,a1,a2,a2,a5,a3,a1,a1,a19,a14
FALSE,0.99751,0.55556,0.5,0.75339,0.13202,0.16514,0.2085,0.23456,0.12399,0.15711,0.19726,0.2299,0.20282,0.13064,0,0.23513,a3,a2,a12,a7,a12,a2,a1,a2,a2,a5,a2,a1,a1,a19,a14
FALSE,0.999,0.22222,0.5,0.78579,0.32406,0.36672,0.38861,0.40644,0.29758,0.32323,0.36024,0.36771,0.52724,0.16748,0,0.12123,a3,a3,a43,a7,a8,a7,a1,a2,a2,a1,a3,a1,a1,a19,a14
FALSE,0.99801,0.44444,0.25,0.64787,0.25416,0.28501,0.34555,0.35666,0.22555,0.26002,0.32216,0.3454,0.00837,0.23401,0,0.18525,a3,a2,a42,a3,a39,a8,a1,a1,a2,a6,a2,a1,a1,a19,a14
TRUE,0.99801,0.44444,0.5,0.61054,0.21807,0.26704,0.30939,0.31985,0.20497,0.24347,0.31796,0.33225,0.00837,0.19662,0,0.15404,a3,a2,a50,a2,a189,a1,a1,a2,a2,a12,a2,a1,a1,a19,a14
FALSE,0.99851,0.33333,0.5,0.64476,0.18913,0.20858,0.27856,0.28747,0.18638,0.20497,0.28365,0.29107,0.99989,0.14295,0,0.27887,a3,a8,a84,a12,a418,a6,a1,a2,a2,a5,a4,a1,a1,a19,a14
FALSE,0.99851,0.33333,0.5,0.79749,0.18566,0.21067,0.26159,0.27851,0.19501,0.22133,0.27234,0.28581,0.52724,0.12316,0,0.10203,a3,a7,a123,a48,a137,a8,a1,a2,a3,a3,a1,a1,a1,a19,a14
TRUE,0.99652,0.77778,0.5,0.71523,0.09462,0.13063,0.16676,0.18461,0.097447,0.13196,0.16794,0.18367,0.00837,0.11436,0,0.27514,a3,a10,a19,a17,a281,a12,a1,a2,a2,a5,a2,a1,a1,a19,a14
FALSE,0.99751,0.55556,0.25,0.62727,0.12242,0.1538,0.19608,0.21843,0.12662,0.15399,0.20847,0.2277,0.00837,0.15703,0,0.26327,a3,a8,a20,a12,a82,a6,a1,a1,a2,a4,a4,a1,a1,a19,a14
TRUE,0.99652,0.77778,0.5,0.77596,0.10554,0.14243,0.1642,0.19066,0.086613,0.12192,0.14939,0.17995,0.00837,0.10293,0,0.2578,a3,a18,a64,a30,a196,a4,a1,a2,a2,a1,a4,a1,a1,a19,a14
FALSE,0.99751,0.55556,0.5,0.67363,0.19352,0.23826,0.2665,0.27959,0.20436,0.24472,0.27805,0.30232,0.00837,0.19662,0,0.16965,a3,a2,a62,a2,a59,a8,a1,a2,a2,a6,a2,a1,a1,a19,a14
FALSE,0.99801,0.44444,0.25,0.80711,0.16217,0.19138,0.25005,0.27014,0.17706,0.21631,0.26059,0.28447,0.00837,0.14735,0,0.2366,a3,a3,a9,a7,a8,a12,a1,a1,a2,a4,a3,a1,a1,a19,a14
FALSE,0.99751,0.55556,0.5,0.71764,0.19767,0.22532,0.27423,0.28923,0.19982,0.21756,0.27083,0.28006,0.00837,0.19167,0,0.079221,a3,a17,a98,a17,a107,a4,a1,a2,a3,a1,a1,a1,a1,a19,a14
FALSE,0.99701,0.66667,0.5,0.78273,0.08485,0.1086,0.15154,0.17113,0.087901,0.11096,0.16105,0.17366,0.00837,0.091931,0,0.17885,a3,a3,a5,a7,a8,a6,a1,a2,a2,a3,a3,a1,a1,a19,a14
FALSE,0.99851,0.33333,0.5,0.59475,0.17306,0.19632,0.26349,0.27665,0.1688,0.20793,0.25507,0.28937,0.00837,0.13064,0,0.18818,a3,a2,a203,a7,a176,a4,a1,a2,a2,a5,a2,a1,a1,a19,a14
FALSE,0.999,0.22222,0.5,0.51937,0.21096,0.22743,0.29437,0.29536,0.20545,0.22543,0.28071,0.29007,0.00837,0.15483,0,0.11003,a3,a2,a34,a7,a72,a4,a1,a2,a2,a1,a2,a1,a1,a19,a14
TRUE,0.99751,0.55556,0.25,0.74572,0.096971,0.12901,0.17175,0.19565,0.095991,0.12841,0.17088,0.19541,0.00837,0.10953,0,0.1311,a3,a3,a8,a7,a8,a12,a1,a1,a2,a1,a3,a1,a1,a19,a14
FALSE,0.99751,0.55556,0.25,0.76662,0.19389,0.22559,0.26963,0.29389,0.19302,0.23012,0.28749,0.33659,0.00837,0.16968,0,0.20045,a3,a8,a68,a27,a158,a1,a1,a1,a2,a6,a4,a1,a1,a19,a14
FALSE,0.99751,0.55556,0.5,0.55772,0.2391,0.29629,0.33324,0.35507,0.24251,0.29439,0.33316,0.3625,0.00837,0.24247,0,0.11003,a3,a2,a2,a15,a2,a1,a1,a2,a2,a2,a2,a1,a1,a19,a14
FALSE,0.999,0.22222,0.5,0.54165,0.21096,0.22743,0.29437,0.29536,0.20545,0.22543,0.28071,0.29007,0.00837,0.15483,0,0.11003,a3,a2,a34,a7,a72,a1,a1,a2,a2,a1,a2,a1,a1,a19,a14
FALSE,0.99751,0.55556,0.25,0.72969,0.17227,0.20755,0.25699,0.28164,0.20273,0.24472,0.31331,0.37139,0.52724,0.15868,0,0.16578,a3,a8,a15,a12,a15,a7,a1,a1,a2,a6,a4,a1,a1,a19,a14
FALSE,0.999,0.22222,0.25,0.64385,0.25231,0.29157,0.3328,0.35497,0.25253,0.29285,0.32456,0.37268,0.00837,0.17627,0,0.26327,a3,a8,a37,a27,a103,a6,a1,a1,a2,a4,a4,a1,a1,a19,a14
FALSE,0.99701,0.66667,0.25,0.81666,0.21603,0.26664,0.30151,0.33299,0.12944,0.15771,0.19488,0.23318,0.00837,0.19167,0,0.17885,a3,a8,a86,a12,a85,a2,a1,a1,a2,a2,a4,a1,a1,a19,a14
FALSE,0.99851,0.33333,0.5,0.60792,0.22342,0.24545,0.29447,0.30654,0.22916,0.25174,0.29872,0.31328,0.52724,0.16528,0,0.26327,a3,a8,a17,a12,a48,a4,a1,a2,a2,a4,a4,a1,a1,a19,a14
FALSE,0.99851,0.33333,0.5,0.60617,0.22342,0.24545,0.29447,0.30654,0.22916,0.25174,0.29872,0.31328,0.99989,0.14295,0,0.26327,a3,a8,a17,a12,a48,a2,a1,a2,a2,a4,a4,a1,a1,a19,a14
TRUE,0.99701,0.66667,0.25,0.79661,0.089889,0.12494,0.18636,0.20269,0.087845,0.11894,0.16635,0.19678,0.00837,0.10293,0,0.7486,a3,a8,a21,a12,a160,a2,a1,a1,a2,a5,a4,a1,a1,a19,a14
FALSE,0.99701,0.66667,0.5,0.33721,0.085913,0.12548,0.15353,0.19903,0.086557,0.11943,0.14534,0.17824,0.99989,0.12976,0,0.10163,a3,a8,a105,a51,a152,a4,a1,a2,a2,a1,a4,a1,a1,a19,a14
FALSE,0.99851,0.33333,0.5,0.68817,0.19985,0.2181,0.28948,0.29692,0.19837,0.21414,0.28135,0.28649,0.99989,0.15395,0,0.27887,a3,a8,a84,a12,a319,a2,a1,a2,a2,a5,a4,a1,a1,a19,a14
FALSE,0.99701,0.66667,0.5,0.29995,0.085913,0.12548,0.15353,0.19903,0.085522,0.11802,0.15742,0.19103,0.99989,0.13196,0,0.10163,a3,a8,a105,a51,a152,a8,a1,a2,a2,a1,a4,a1,a1,a19,a14
FALSE,0.99851,0.33333,0.25,0.81781,0.2978,0.37223,0.38593,0.43602,0.32036,0.39054,0.42206,0.46496,0.99989,0.16715,0,0.29421,a3,a16,a104,a21,a432,a2,a1,a1,a2,a6,a2,a1,a1,a19,a14
FALSE,0.99801,0.44444,0.5,0.52119,0.17421,0.19428,0.24394,0.26202,0.18624,0.20323,0.25356,0.25888,0.99989,0.13196,0,0.16204,a3,a2,a3,a3,a3,a8,a1,a2,a2,a1,a2,a1,a1,a19,a14
FALSE,0.99751,0.55556,0.5,0.30623,0.16505,0.19197,0.24015,0.24599,0.17244,0.20087,0.24342,0.25101,0.99989,0.13196,0,0.11763,a3,a2,a3,a3,a3,a8,a1,a2,a2,a1,a2,a1,a1,a19,a14
FALSE,0.99602,0.88889,0.5,0.70729,0.11497,0.15125,0.18114,0.20047,0.091596,0.12464,0.1523,0.18579,0.00837,0.11436,0,0.11923,a3,a3,a11,a10,a11,a7,a1,a2,a2,a2,a3,a1,a1,a19,a14
FALSE,0.99801,0.44444,0.25,0.75286,0.27132,0.34019,0.37607,0.41596,0.25676,0.30348,0.36215,0.40926,0.00837,0.23489,0,0.1311,a3,a2,a2,a21,a37,a2,a1,a1,a2,a2,a2,a1,a1,a19,a14
FALSE,0.999,0.22222,0.25,0.59706,0.36521,0.4043,0.43795,0.46044,0.37243,0.41119,0.42761,0.44411,0.00837,0.19607,0,0.14911,a3,a3,a117,a8,a9,a1,a1,a1,a2,a1,a3,a1,a1,a19,a14
FALSE,0.99801,0.44444,0.25,0.79915,0.24346,0.29909,0.33493,0.35922,0.25704,0.28283,0.34289,0.34957,0.00837,0.15868,0,0.14044,a3,a11,a325,a11,a153,a12,a1,a1,a2,a11,a3,a1,a1,a19,a14
TRUE,0.99751,0.55556,0.25,0.69437,0.18358,0.21778,0.26325,0.29509,0.16942,0.20456,0.26415,0.31321,0.00837,0.16429,0,0.25247,a3,a5,a398,a6,a51,a2,a1,a1,a1,a6,a1,a1,a1,a19,a14
FALSE,0.99751,0.55556,0.25,0.78382,0.25908,0.29013,0.33912,0.3543,0.23246,0.25367,0.32715,0.3427,0.00837,0.21828,0,0.17885,a3,a17,a216,a6,a174,a4,a1,a1,a3,a1,a1,a1,a1,a19,a14
FALSE,0.99751,0.55556,0.5,0.76238,0.090644,0.13061,0.18101,0.20898,0.090113,0.11848,0.15376,0.17739,0.00837,0.11436,0,0.1311,a3,a11,a23,a42,a120,a1,a1,a2,a2,a1,a3,a1,a1,a19,a14
TRUE,0.99652,0.77778,0.5,0.63703,0.12499,0.14528,0.17702,0.19637,0.13124,0.15185,0.1891,0.21942,0.00837,0.15868,0,0.24086,a3,a4,a562,a29,a298,a2,a1,a2,a1,a10,a1,a1,a1,a19,a14
TRUE,0.99652,0.77778,0.25,0.71426,0.22286,0.25657,0.29639,0.30384,0.19582,0.22806,0.27751,0.29314,0.00837,0.22488,0,0.27514,a3,a6,a471,a13,a334,a7,a1,a1,a2,a7,a4,a1,a1,a19,a14
TRUE,0.99552,1,0.25,0.70587,0.049045,0.071109,0.11075,0.1309,0.055988,0.079899,0.12339,0.14814,0.00837,0.087532,0,0.17111,a3,a3,a8,a7,a8,a7,a1,a1,a2,a1,a3,a1,a1,a19,a14
FALSE,0.99751,0.55556,0.5,0.58769,0.10811,0.13096,0.19163,0.19744,0.099407,0.12567,0.16589,0.18109,0.00837,0.10733,0,0.071086,a3,a12,a85,a18,a4,a8,a1,a2,a1,a1,a1,a1,a1,a19,a14
FALSE,0.99851,0.33333,0.5,0.64811,0.15929,0.18554,0.23828,0.25158,0.15237,0.18305,0.23513,0.25001,0.00837,0.13856,0,0.18525,a3,a10,a60,a25,a4,a14,a1,a2,a2,a1,a2,a1,a1,a19,a14
FALSE,0.99701,0.66667,0.25,0.63242,0.2253,0.2509,0.31533,0.32862,0.20506,0.24442,0.28022,0.30593,0.00837,0.23049,0,0.13844,a3,a3,a53,a26,a150,a5,a1,a1,a2,a7,a3,a1,a1,a19,a14
FALSE,0.99801,0.44444,0.5,0.60124,0.10005,0.12271,0.17277,0.1876,0.096215,0.12133,0.17518,0.19848,0.00837,0.10733,0,0.097093,a3,a8,a106,a12,a48,a4,a1,a2,a2,a3,a4,a1,a1,a19,a14
FALSE,0.99851,0.33333,0.5,0.5233,0.15929,0.18554,0.23828,0.25158,0.14604,0.1671,0.22019,0.23258,0.00837,0.13856,0,0.16204,a3,a10,a60,a25,a4,a10,a1,a2,a2,a1,a2,a1,a1,a19,a14
FALSE,0.99851,0.33333,0.5,0.37804,0.15929,0.18554,0.23828,0.25158,0.15136,0.17893,0.2346,0.25328,0.52618,0.14735,0,0.13003,a3,a10,a60,a25,a4,a2,a1,a2,a2,a1,a2,a1,a1,a19,a14
FALSE,0.99801,0.44444,0.25,0.6864,0.19487,0.24339,0.27915,0.3084,0.18319,0.22155,0.26517,0.29358,0.00837,0.15868,0,0.20085,a3,a11,a224,a11,a191,a6,a1,a1,a2,a4,a3,a1,a1,a19,a14
FALSE,0.99701,0.66667,0.5,0.81845,0.1587,0.18788,0.23426,0.24307,0.13801,0.16528,0.19434,0.21714,0.00837,0.14735,0,0.10203,a3,a16,a49,a16,a45,a4,a1,a2,a2,a11,a2,a1,a1,a19,a14
FALSE,0.99751,0.55556,0.25,0.82193,0.096159,0.12808,0.17106,0.19312,0.092716,0.12225,0.16748,0.19283,0.00837,0.091931,0,0.14044,a3,a3,a8,a7,a8,a2,a1,a1,a2,a1,a3,a1,a1,a19,a14
TRUE,0.99751,0.55556,0.25,0.8167,0.096159,0.12808,0.17106,0.19312,0.097279,0.12911,0.1707,0.19824,0.00837,0.087532,0,0.14044,a3,a3,a8,a7,a8,a6,a1,a1,a2,a1,a3,a1,a1,a19,a14
FALSE,0.99652,0.77778,0.5,0.71015,0.13101,0.16216,0.20128,0.22347,0.087733,0.11954,0.16011,0.17827,0.00837,0.11436,0,0.27514,a3,a2,a94,a7,a227,a12,a1,a2,a2,a5,a2,a1,a1,a19,a14
FALSE,0.99701,0.66667,0.25,0.71127,0.24573,0.27806,0.31847,0.32966,0.20352,0.23099,0.30092,0.31189,0.00837,0.22829,0,0.23513,a3,a8,a26,a13,a346,a5,a1,a1,a2,a7,a4,a1,a1,a19,a14
FALSE,0.99652,0.77778,0.25,0.64456,0.10741,0.1378,0.18511,0.1991,0.092072,0.13055,0.17308,0.19609,0.00837,0.14196,0,0.22526,a3,a2,a42,a16,a39,a1,a1,a1,a2,a6,a2,a1,a1,a19,a14
FALSE,0.99602,0.88889,0.25,0.63954,0.049913,0.06864,0.11535,0.13042,0.04409,0.064896,0.11305,0.13051,0.00837,0.10293,0,0.14711,a3,a5,a566,a17,a115,a6,a1,a1,a1,a1,a1,a1,a1,a19,a14
FALSE,0.99602,0.88889,0.5,0.63876,0.10215,0.14395,0.17252,0.21014,0.090616,0.13744,0.17042,0.25384,0.00837,0.11436,0,0.25647,a3,a2,a94,a7,a227,a2,a1,a2,a2,a5,a2,a1,a1,a19,a14
TRUE,0.99851,0.33333,0.5,0.63947,0.16074,0.18392,0.23895,0.24652,0.16099,0.18484,0.23749,0.25045,0.00837,0.13196,0,0.1071,a3,a8,a52,a12,a14,a5,a1,a2,a2,a3,a4,a1,a1,a19,a14
